127;77.81;9.14;9.39;65;0;95952.41;0.00;0.00;0.00;0.00;1.70;5.80
128;78.02;9.13;9.36;68;0;95955.05;0.00;0.00;0.00;0.00;1.60;4.70
129;78.23;9.10;9.35;73;0;95957.52;0.00;0.00;0.00;0.00;1.70;4.70
130;78.47;9.08;9.34;66;0;95962.06;0.00;0.00;0.00;0.00;1.70;4.30
131;78.57;9.05;9.34;75;0;95968.46;0.00;0.00;0.00;0.00;1.70;3.70
132;78.67;9.04;9.33;77;0;95967.55;0.00;0.00;0.00;0.00;1.80;3.80
133;78.78;9.01;9.34;74;0;95970.92;0.00;0.00;0.00;0.00;1.70;4.10
134;78.88;9.01;9.33;75;0;95969.03;0.00;0.00;0.00;0.00;1.90;4.40
135;78.98;8.98;9.33;69;0;95971.00;0.00;0.00;0.00;0.00;1.90;5.10
136;79.08;8.96;9.33;79;5;95971.27;0.00;0.00;0.00;0.00;2.00;5.20
137;79.29;8.95;9.32;84;0;95973.23;0.00;0.00;0.00;0.00;2.10;4.60
138;79.39;8.94;9.31;88;5;95978.43;0.00;0.00;0.00;0.00;2.10;4.60
139;79.49;8.91;9.30;97;5;95971.70;0.00;0.00;0.00;0.00;2.10;4.70
140;79.60;8.91;9.29;97;5;95978.01;0.00;0.00;0.00;0.00;2.00;5.40
141;79.80;8.87;9.28;82;5;95976.38;0.00;0.00;0.00;0.00;2.10;5.70
142;80.05;8.84;9.28;80;0;95979.43;0.00;0.00;0.00;0.00;2.20;5.70
143;80.25;8.83;9.28;74;5;95987.87;0.00;0.00;0.00;0.00;2.20;5.90
144;80.46;8.80;9.28;79;5;95991.25;0.00;0.00;0.00;0.00;2.20;5.90
145;80.66;8.77;9.26;81;0;95994.38;0.00;0.00;0.00;0.00;2.20;5.40
146;80.77;8.74;9.23;70;0;95995.80;0.00;0.00;0.00;0.00;2.30;5.50
147;80.87;8.73;9.21;72;0;95996.53;0.00;0.00;0.00;0.00;2.20;5.90
148;81.07;8.70;9.18;72;0;96001.56;0.00;0.00;0.00;0.00;2.30;6.00
149;81.18;8.66;9.14;71;0;96001.42;0.00;0.00;0.00;0.00;2.30;6.00
150;81.28;8.66;9.13;58;0;95999.55;0.00;0.00;0.00;0.00;2.50;6.40
151;81.42;8.62;9.11;54;0;96003.92;0.00;0.00;0.00;0.00;2.40;6.40
152;81.52;8.61;9.09;54;0;96001.14;0.00;0.00;0.00;0.00;2.40;6.10
153;81.73;8.58;9.06;52;0;96006.73;0.00;0.00;0.00;0.00;2.40;6.50
